sentence_id,chunk_id,pos,text
5777,288,17,"every single set of eyes flickered to wara as she entered , and none of the gazes were friendly ."
5778,288,18,"she asked stupidly , knowing they all must hate her for disappearing the whole day while her fianc was hovering between life and death ."
5779,288,19,"the nurse with the clogs snapped , then turned back to alejo ."
5780,289,0,dr. ortega 's face shone slick with sweat above a bushy black beard .
5781,289,1,"`` it 's gotten worse , making him convulse ."
5782,289,2,the only way to relieve the swelling is to operate .
5783,289,3,"wara wandered closer , ignoring the cool glances of the nurses ."
5784,289,4,"alejo had stopped shaking and lay flat on the bed , face the color of white clay ."
5785,289,5,"she repeated , moving so close one hand touched the edge of the bed near alejo 's elbow ."
5786,289,6,"`` the bullet did n't enter his brain , '' the doctor said , speaking loudly over the frantic beep of alejo 's heart rate ."
5787,289,7,`` but the impact still caused this swelling .
5788,289,8,his heart ca n't keep this up much longer .
5789,289,9,"wara did n't even look at the doctor , but her face crumpled as she watched alejo ."
5790,289,10,"but her heart surged to her throat , vibrating with what she realized was compassion ."
5791,289,11,she clutched the bed sheet with white knuckles .
5792,289,12,alejo 's heart rate accelerated further and his back arched .
5793,289,13,"and then his eyes flew open , leaving wara absolutely shocked , staring into a sea of hazel ."
5794,289,14,"he was sitting , suddenly , gasping and leaning forward onto the pale blue blanket ."
5795,289,15,the monitor 's beeping dove from a constant beep to deep electronic thuds .
5796,289,16,"dr. ortega had flown to the bedside and was leaning over alejo 's shoulder , trying to support him ."
5797,289,17,"behind the gold-rimmed glasses , the doctor 's eyes were round and about to pop ."
5798,289,18,"`` his heart rate 's normal , '' he stammered ."
5799,289,19,`` where did it ? what happened to the tachycardia ? ''
5800,290,0,the nurses had drawn back and were gaping at alejo sitting up on the bed .
5801,290,1,"it was weak and lop-sided , and looked out of place on his pale face ."
5802,290,2,"but the smile caused his eyes to spark , and he glued his gaze on wara , who gawked back at him , knee propped against the side of his bed ."
5803,290,3,`` he told me i would n't remember your name .
5804,290,4,"and he said we 're just supposed to go , and do whatever they say ."
5805,290,5,"and then the grin faded and alejo hunched farther over , as if just now feeling the pain traveling down the nerve pathways from his head ."
5806,290,6,"he moaned , leaning over onto his knees with head in his hands ."
5807,290,7,"the nurses rushed towards him , firm hands admonishing the patient to lie back down ."
5808,290,8,wara forced her mouth to shut and backed up a few feet from the bed .
5809,290,9,"she ripped her gaze away from alejo towards the doctor , who was still watching wide-eyed and incredulous ."
5810,290,10,`` i ca n't believe ? i was sure he was ? dying . ''
5811,290,11,"as if realizing he had just said that out loud , dr. ortega snapped his mouth shut and rubbed his temple ."
5812,290,12,"i 'd say we 're not out of the woods yet , after that little speech our patient just made ."
5813,290,13,it 's to be expected with the brain trauma . ''
5814,290,14,that had sounded like a line out of terminator .
5815,290,15,"a skinny nurse butted into wara 's line of sight , cutting off the conversation with the doctor ."
5816,290,16,"wara blinked , staying where she was as dr. ortega moved towards alejo and tried to check his sight ."
5817,290,17,"alejo was lying still on the rumpled pillow , eyes opened narrowly ."
5818,290,18,"`` i ca n't see anything , '' he answered ."
5819,290,19,dr. ortega turned his head towards wara .
5820,291,0,"considering the loss of sight and that delirious talk , i 'm going to have the lab come up and do some more tests right away . ''"
5821,291,1,"when he woke up , wara thought , stunned ."
5822,291,2,"that grin , half-crazed but out of his mind with delight about something ."
5823,291,3,"`` it 's late , '' the doctor told wara ."
5824,291,4,"`` why do n't you try to get some rest , while we draw some blood for the tests . ''"
5825,291,5,"everyone shuffled out into the hallway , leaving wara alone with alejo , lying still and pale in the bed ."
5826,291,6,staring at the ceiling and seeing nothing .
5827,291,7,27 sapphire gabriel shara forced himself to eat breakfast that morning purely out of habit .
5828,291,8,his stomach was full of butterflies with razor wings and his hands tingled as he sat at the table near the large picture window in the kitchen .
5829,291,9,"he was waiting for manuel , and manuel was not coming ."
5830,291,10,"gabriel realized that the hot water in his ceramic mug was getting cold , and he distractedly unscrewed the red plastic lid of the nescafe jar and scooped a generous heap of instant coffee into the water ."
5831,291,11,"he added two tiny spoons of sugar and a stream of cream , stirring it around without thinking ."
5832,291,12,a tightly-sealed bag of crusty marraqueta bread had been delivered this morning and was sitting on the middle of the white lacquer table .
5833,291,13,"gabriel extracted one of them , sliced it open with a serrated knife from the table , and began to spread regia margarine and strawberry jam on each side ."
5834,291,14,"as he bit into the chewy , warm bread , the thought crossed his mind : these are exactly like the ones my mom used to make , in the clay oven in the back yard ."
5835,291,15,"gabriel 's mouth twitched into a smile at the image of his fashionable , upper-class mother , standing in the backyard in a pink apron and huge oven mitts , waiting for the crust of the marraquetas to reach just the right texture so she could snatch them from the steaming mouth of the oven in the corner of their backyard ."
5836,291,16,"the shara family had maids and servants to do every kind of manual labor , but baking bread had been his mother 's hobby ."
5837,291,17,"gabriel thought it was in her blood , passed down from her arab ancestors who had baked flat bread in outdoor ovens in palestine ."
5838,291,18,he sighed deeply at the memory of his mom .
5839,291,19,"it stunk that she could n't know about his work , and especially about the assignment gabriel was on today ."
5840,292,0,it was such an honor that the khan had thought of him for this job .
5841,292,1,"gabriel frowned in frustration and slowly chewed his bread , then glanced nervously out the window , watching for manuel ."
5842,292,2,"gabriel was waiting in a large , newly-constructed house on a high slope at the north of cochabamba , one of many rented by the khan 's foundation ."
5843,292,3,"no one else was here besides gabriel , and that fact was beginning to make gabriel sweat ."
5844,292,4,he swore silently as he took a swig of nescafe and stood up again to try to see over the concrete wall surrounding the house and down the hill where a car could be coming up the cobblestone street .
5845,292,5,"the morning was silent , except for the sound of a few song birds flitting around the coral and white flowering trees in the neighborhood ."
5846,292,6,"after the disastrous scene with alejo at pairumani and the subsequent rush to univalle , gabriel and stalin had made it just in time to the jorge wilstermann airport to meet benjamin and ishmael ."
